No,logTg,nCsp2,SpMax_EA(ri),SpMax_AEA(dm),SM11_EA,Eig03_EA,B03[C-N],S1K,piPC05,piPC07,AAC,SIC4,SpDiam_B(e),SpMax1_Bh(i),Mor31v,TE1
575,2.5922,0.111111111,0.742130446,0.633405172,0.73453277,0.602649007,0,0.142928382,0.618046314,0.514735003,0.353108956,1,0.815184049,0.804854831,0.510590858,0.948046775
576,2.5705,0.777777778,0.774615966,0.643103448,0.873630745,0.943708609,1,0.818309103,0.955017301,0.934653465,0.424415288,0.674,0.900562372,0.853879105,0.161649944,0.970299095
577,2.5551,0.666666667,0.750692521,0.87737069,0.852762989,0.926945364,1,0.626798113,0.887543253,0.86406523,0.293211637,0.836,0.861451943,0.883864826,0.464511334,0.956011628
578,2.5599,0.666666667,0.765298413,0.6625,0.872223242,0.947640728,1,0.715811884,0.942374235,0.918811881,0.180262407,0.717,0.887014315,0.810566397,0.145670754,0.962124716
579,2.5289,0.333333333,0.767564845,0.804525862,0.841931338,0.930256623,1,0.451973609,0.837503327,0.827140361,0.419281232,0.706,0.87295501,0.799143265,0.440728354,0.954520401
580,2.4928,0.333333333,0.775875094,0.756681034,0.841931338,0.930256623,1,0.451973609,0.838967261,0.827140361,0.419281232,0.706,0.874488753,0.80104712,0.439241918,0.95444112
581,2.5478,0.518518519,0.941828255,0.813577586,0.903800257,0.912872517,1,0.664563274,0.887143998,0.889458358,0.394181403,0.829,0.898006135,0.946692051,0.802303976,0.964903306
582,2.5798,0.074074074,0.792747419,0.639655172,0.776145891,0.512210265,0,0.134144002,0.306494544,0,0.411865374,0.657,0.711400818,0.677296525,0.546636938,0.946851906
583,2.6128,0.074074074,0.641903803,0.598922414,0.653020011,0.442466887,0,0.102995896,0.184455683,0,0.462635482,0.75,0.686605317,0.661589719,0.536231884,0.946758468
584,2.6232,0.111111111,0.984386804,0.784482759,0.923199315,0.757657285,0,0.15198128,0.535666755,0.44845661,0.323445522,0.966,0.745143149,0.782008567,0.588628763,0.949540834
585,2.3579,0.074074074,0.633089902,0.623275862,0.653020011,0.542218543,0,0.087805439,0.563481501,0.407338381,0.28693668,1,0.768404908,0.751070919,0.468970643,0.944421583
586,2.2989,0.074074074,0.687987912,0.52887931,0.67456092,0.499586093,0,0.078273045,0.538062284,0.374956319,0,0.93,0.736451943,0.719181342,0.548866592,0.944784008
587,2.4031,0.074074074,0.654243264,0.596551724,0.653448381,0.622516556,0,0.189688903,0.377029545,0.315433896,0.337706788,1,0.698108384,0.674916706,0.668524712,0.94825819
588,2.2923,0.037037037,0.579954671,0.485775862,0.560124839,0.29263245,0,0.067378879,0,0,0,0.333,0.590235174,0.557829605,0.564474173,0.944392325
589,2.3284,0.074074074,0.662049861,0.451077586,0.65014381,0.32160596,0,0.084065365,0,0,0,0.327,0.635736196,0.599238458,0.586399108,0.944708503
590,2.6365,0.074074074,0.707882146,0.588577586,0.698182486,0.59602649,0,0.093444321,0.574527549,0.432615026,0.267541358,1,0.780163599,0.76868158,0.485321442,0.94617991
591,2.6284,0.037037037,0.587257618,0.613362069,0.534667401,0.546357616,1,0.126913192,0.258983231,0.187419918,0.660011409,1,0.569785276,0.552594003,0.607580825,0.949049107
592,2.5428,0.111111111,0.698816419,0.637068966,0.704608041,0.651076159,0,0.17258046,0.612856002,0.56144438,0.323445522,1,0.796267894,0.786768206,0.537346711,0.948837692
593,2.5763,0.111111111,0.681440443,0.618965517,0.686310507,0.600372517,0,0.128121524,0.417221187,0.315433896,0.370792926,0.907,0.696830266,0.679200381,0.64548495,0.948430908
594,2.5866,0.444444444,0.828758499,0.653663793,0.872345634,0.878311258,1,0.347654302,0.916289593,0.92603378,0.169423845,0.809,0.927658487,0.890052356,0.320698625,0.952129718
595,2.5944,0.111111111,0.657768824,0.597198276,0.662505355,0.543253311,0,0.13165062,0.360393931,0,0.411865374,0.84,0.701687117,0.677772489,0.591973244,0.946513077
596,2.5955,0.111111111,0.69755729,0.552801724,0.68973747,0.548220199,0,0.094671832,0.567340964,0.374956319,0,0.94,0.767126789,0.684911947,0.565960609,0.944980321
597,2.5999,0.111111111,0.645177537,0.634051724,0.701058687,0.585264901,0,0.113832521,0.588102209,0.420617356,0.411865374,1,0.803680982,0.785340314,0.467484207,0.944370617
598,2.6191,0.666666667,0.778897003,0.6875,0.882504131,0.945985099,1,0.894012045,0.954484961,0.921956902,0.211637193,0.586,0.893149284,0.820561637,0.296172427,0.970612441
599,2.3365,0.074074074,0.638881894,0.632112069,0.620096689,0.667011589,0,0.174805324,0.411365451,0.379499126,0.477467199,0.761,0.599437628,0.613041409,0.634708287,0.951802214
600,2.415,0.074074074,0.69403173,0.635344828,0.69132856,0.690604305,1,0.244447428,0.457013575,0.379499126,0.525955505,0.907,0.634969325,0.665873394,0.735414344,0.952225987
601,2.4955,0.074074074,0.687736087,0.635344828,0.690288232,0.695571192,1,0.304020101,0.473116849,0.420617356,0.466058186,0.891,0.636247444,0.662065683,0.867335563,0.953588855
602,2.4742,0.111111111,0.706874843,0.563146552,0.695428676,0.585264901,0,0.079980053,0.559622039,0.187419918,0,1,0.794989775,0.769157544,0.530286139,0.944503695
603,2.5159,0.074074074,0.688491564,0.635560345,0.69132856,0.68067053,1,0.184951475,0.438647857,0.379499126,0.605248146,0.906,0.637269939,0.666825321,0.660720922,0.950748917
604,2.6031,0.037037037,0.780659783,0.619181034,0.768863595,0.371274834,1,0.117457517,0.258983231,0,0.562464347,0.611,0.666666667,0.662541647,0.533630621,0.947117118
605,2.6053,0.148148148,0.895492319,0.759482759,0.856189952,0.790976821,0,0.222409759,0.704418419,0.660803727,0.3479749,1,0.836656442,0.827701095,0.463396507,0.951122668
606,2.5977,0.222222222,0.764542936,0.643965517,0.755951288,0.795322848,0,0.223982508,0.738488155,0.685963891,0.328009127,1,0.831799591,0.737267968,0.447045708,0.95098959
607,2.6222,0.148148148,0.908335432,0.814439655,0.865552904,0.792839404,0,0.266254939,0.718392334,0.680023296,0.318881917,0.942,0.836400818,0.834840552,0.550353029,0.952560097
608,2.6435,0.185185185,0.719969781,0.611637931,0.748668992,0.681498344,0,0.161206797,0.608863455,0.489807804,0.337706788,1,0.817484663,0.799619229,0.548494983,0.948366729
609,2.6522,0.185185185,0.92319315,0.75862069,0.876384554,0.800496689,0,0.254919636,0.759515571,0.729994176,0.310325157,1,0.868353783,0.859590671,0.440728354,0.951973045
610,2.6693,0.296296296,0.889700327,0.718965517,0.86328866,0.883899007,0,0.273102152,0.736358797,0.687827606,0.318881917,0.981,0.882668712,0.867206092,0.536603493,0.952683737
611,2.683,0.555555556,0.828003022,0.845474138,0.867021602,0.867135762,1,0.45755495,0.861325526,0.825742574,0.568168853,0.957,0.878578732,0.924797715,0.383500557,0.959249856
612,2.7332,0.592592593,0.840846134,0.621982759,0.862799094,0.870653974,1,0.507537688,0.94170881,0.936517181,0.215059897,0.977,0.990286299,0.89052832,0.429208473,0.956973375
613,2.7372,0.444444444,0.799294888,0.647413793,0.833608714,0.861134106,1,0.379396985,0.866382752,0.861619103,0.263548203,0.99,0.903118609,0.811042361,0.58156819,0.953519013
614,2.7889,0.592592593,0.844875346,0.651508621,0.86922465,0.885968543,1,0.507537688,0.939845622,0.945369831,0.215059897,0.959,0.995398773,0.895763922,0.568190264,0.957063037
615,2.6928,0.074074074,0.645177537,0.535775862,0.632886604,0.499586093,0,0.063638805,0.542720256,0,0,0.667,0.753578732,0.730604474,0.506503159,0.944334752
616,2.4983,0.037037037,0.587257618,0.613362069,0.534667401,0.621895695,1,0.171755725,0.306494544,0.24216657,0.5653166,1,0.5700409,0.553069967,0.654031958,0.950350627
617,2.5105,0.111111111,0.630319819,0.644181034,0.678110275,0.694536424,0,0.146380759,0.597418153,0.517530577,0.444381061,1,0.769171779,0.770109472,0.462653289,0.948410144
618,2.5145,0.111111111,0.686728784,0.626724138,0.715133713,0.643832781,0,0.155759715,0.6155177,0.499708794,0.440958357,1,0.806237219,0.79723941,0.522482349,0.947032175
619,2.3598,0.074074074,0.679174012,0.596551724,0.653020011,0.442466887,0,0.100023016,0.184455683,0,0.462635482,0.75,0.68609407,0.654926226,0.56187291,0.945938293
620,2.5185,0.074074074,0.610677411,0.61487069,0.653448381,0.534147351,0,0.142602325,0.258983231,0.128013978,0.660011409,1,0.626789366,0.56592099,0.581939799,0.947639048
621,2.4268,0.111111111,0.64794762,0.608189655,0.676947555,0.595819536,0,0.19442633,0.36904445,0.279324403,0.337706788,1,0.689417178,0.669681104,0.644370123,0.949413419
622,2.452,0.037037037,0.596323344,0.62737069,0.560124839,0.29263245,0,0.071368292,0,0,0.523673702,0.333,0.573108384,0.567824845,0.516908213,0.945842968
623,2.5013,0.037037037,0.773860489,0.647198276,0.768863595,0.371274834,0,0.120430396,0.258983231,0,0.435824301,0.611,0.668200409,0.654926226,0.530657748,0.947256803
624,2.4594,0.074074074,0.642155628,0.599137931,0.653448381,0.679635762,0,0.312229084,0.398722385,0.336633663,0.250427838,0.8,0.686860941,0.664445502,0.817911557,0.951659698
625,2.3711,0.074074074,0.599093427,0.631681034,0.617159293,0.524006623,0,0.147838429,0.31913761,0.208736168,0.390188249,1,0.627556237,0.623988577,0.605351171,0.948108123
626,2.5224,0.111111111,0.651473181,0.608405172,0.674193746,0.511175497,0,0.134642679,0.306494544,0,0.411865374,0.9,0.694785276,0.673964779,0.578966927,0.947791945
627,2.2095,0.037037037,0.581717452,0.607112069,0.569487791,0.683153974,1,0.322451954,0.405243545,0.342923704,0.292641187,0.726,0.620143149,0.623512613,0.855072464,0.951659698
628,2.5832,0.148148148,0.718962478,0.644612069,0.724557861,0.725786424,0,0.174287468,0.690311419,0.656726849,0.298345693,1,0.817484663,0.812470252,0.462653289,0.948138325
629,2.3324,0.037037037,0.60010073,0.721551724,0.569487791,0.608236755,1,0.18569949,0.341362789,0.279324403,0.771249287,1,0.621932515,0.617325083,0.53771832,0.947873114
630,2.382,0.074074074,0.593553261,0.631681034,0.613671134,0.457574503,0,0.132897311,0.306494544,0.128013978,0.411865374,1,0.627300613,0.623036649,0.58565589,0.947759856
631,2.5539,0,0.251825737,0.142025862,0,0.29263245,0,0.021308834,0,0,0.523673702,0,0.232361963,0.191813422,0.495726496,0.944565043
632,2.3997,0.074074074,0.676655754,0.59612069,0.65014381,0.32160596,0,0.085062718,0,0,0.492298916,0.429,0.685327198,0.650642551,0.530657748,0.945560768
633,2.5302,0.111111111,0.742130446,0.633405172,0.734655162,0.627483444,0,0.17258046,0.62310354,0.526732673,0.323445522,1,0.815184049,0.804854831,0.548123374,0.94911423
634,2.5453,0.148148148,0.730798288,0.662284483,0.721130898,0.766970199,0,0.170911811,0.678733032,0.616540478,0.184255562,1,0.804192229,0.79723941,0.491267187,0.947067096
635,2.5611,0.444444444,0.758750944,0.654310345,0.839177529,0.885140728,1,0.511623,0.887143998,0.861153174,0.138049059,0.862,0.87091002,0.787244169,0.285767373,0.955196172
636,2.5403,0.111111111,0.651473181,0.621982759,0.674193746,0.511175497,0,0.144347693,0.306494544,0,0.660011409,0.9,0.694018405,0.677296525,0.55369751,0.94732287
637,2.6416,0.037037037,0.871568874,0.809051724,0.844256777,0.721647351,1,0.126644674,0.411365451,0.208736168,0.370792926,0.954,0.698108384,0.680628272,0.609067261,0.948352571
638,2.6456,0.296296296,0.884411987,0.706465517,0.853742121,0.850993377,1,0.334420193,0.785200958,0.735585323,0.390188249,0.805,0.844580777,0.837220371,0.417316983,0.955484035
639,2.6562,0.222222222,0.714177789,0.635775862,0.742243437,0.767384106,1,0.266504277,0.687383551,0.569598136,0.609241301,0.789,0.792689162,0.7039505,0.438498699,0.955552934
640,2.4378,0.111111111,0.807605137,0.701077586,0.791261245,0.711299669,0,0.210614139,0.398722385,0.383925451,0.323445522,0.932,0.703220859,0.681104236,0.636937941,0.948330864
641,2.3181,0.111111111,0.652480484,0.608405172,0.675846031,0.671150662,0,0.224308566,0.377029545,0.289458358,0.310325157,1,0.6950409,0.675868634,0.726124117,0.949850405
642,2.5378,0.037037037,0.579954671,0.551293103,0.560124839,0.29263245,0,0.067877556,0,0,0.370792926,0.333,0.571830266,0.542598762,0.520995912,0.944767019
643,2.5563,0.037037037,0.607907328,0.702801724,0.585031516,0.499586093,0,0.055640799,0.506654245,0,0.337706788,1,0.71702454,0.620180866,0.47826087,0.944144102
644,2.5682,0.111111111,0.691009821,0.631681034,0.705158803,0.609478477,0,0.100560052,0.588102209,0.420617356,0.411865374,1,0.807515337,0.801999048,0.47417317,0.945166253
645,2.6618,0.074074074,0.826743893,0.723491379,0.819288905,0.639900662,0,0.141931029,0.603273889,0.548631334,0.223046207,1,0.797034765,0.783436459,0.534373839,0.94757298
646,2.4698,0.074074074,0.771594057,0.625215517,0.771250229,0.554428808,0,0.15207718,0.341362789,0,0.390188249,0.784,0.6950409,0.673488815,0.575994054,0.948283673
647,2.5132,0.111111111,0.622513221,0.643534483,0.702343798,0.585264901,0,0.137730638,0.588102209,0.462434479,0.593839133,1,0.782464213,0.775345074,0.460052025,0.946957613
648,2.5051,0.074074074,0.708637623,0.591163793,0.700018359,0.627483444,0,0.170355595,0.5943572,0.493185789,0.201369082,1,0.780674847,0.771537363,0.591601635,0.947483318
649,2.574,0.111111111,0.730294636,0.640086207,0.738571691,0.708402318,1,0.17258046,0.616848549,0.573092603,0.399315459,0.932,0.802658487,0.798667301,0.488665923,0.948201561
650,2.4116,0.111111111,0.627801561,0.637284483,0.647757175,0.641142384,0,0.149583797,0.306494544,0.187419918,0.390188249,0.947,0.640593047,0.637791528,0.608695652,0.948284617
651,2.5198,0.037037037,0.561067741,0.404094828,0.534422618,0.331125828,0,0.082319997,0.214133617,0,0,0.613,0.491564417,0.467872442,0.591230026,0.944927468
652,2.2718,0.037037037,0.833543188,0.592241379,0.80564225,0.537251656,0,0.105719437,0.551370775,0.420617356,0.525955505,0.94,0.768916155,0.728700619,0.416202155,0
653,2.5366,0.111111111,0.83404684,0.650215517,0.810599107,0.728890728,0,0.176780851,0.614186851,0.558648806,0.323445522,0.919,0.797801636,0.786292242,0.522853958,0.94832992
654,2.5599,0.148148148,0.692772601,0.610344828,0.718683067,0.604511589,0,0.137730638,0.588102209,0.499708794,0.523673702,0.628,0.780674847,0.777724893,0.507989595,0.946648986
655,2.5877,0.111111111,0.672374717,0.633836207,0.705158803,0.609478477,0,0.113832521,0.588102209,0.420617356,0.411865374,1,0.806237219,0.790575916,0.46599777,0.94435646
656,2.5888,0.740740741,0.748677915,0.865517241,0.873936724,0.896316225,0,0.569392765,0.863987224,0.829819453,0.283513976,0.687,0.898006135,0.884816754,0.558156819,0
657,2.6335,0.222222222,0.773105011,0.607758621,0.771923383,0.786837748,0,0.240649814,0.719590098,0.690390215,0.601254991,0.977,0.85301636,0.765349833,0.437755481,0.949809821
658,2.7016,0.296296296,0.90430622,0.705603448,0.874793464,0.818708609,0,0.311289271,0.73210008,0.675829936,0.676554478,0.981,0.898773006,0.811042361,0.409141583,0.95018546
659,2.7185,0.296296296,0.903298917,0.703663793,0.874793464,0.818708609,0,0.32601941,0.73210008,0.675829936,0.676554478,0.981,0.898517382,0.808662542,0.472315124,0.949766406
660,2.7642,0.518518519,0.799546714,0.647844828,0.840523836,0.890728477,1,0.443476927,0.886611658,0.87967385,0.236737022,0.992,0.906441718,0.814374108,0.532144184,0.954846017
661,2.6656,0.111111111,0.760010073,0.633405172,0.75087204,0.608029801,1,0.142928382,0.621905776,0.511822947,0.440958357,0.958,0.821830266,0.812946216,0.508732813,0.947445565
662,2.534,0.111111111,0.742130446,0.633405172,0.736980601,0.718336093,0,0.190897234,0.624301304,0.530460105,0.495151169,0.969,0.815439673,0.805330795,0.536231884,0.950935792
663,2.3979,0.037037037,0.60010073,0.650431034,0.569487791,0.585264901,1,0.163278223,0.330715997,0.268258591,0.67826583,1,0.622188139,0.619228939,0.502787068,0.948127
664,2.444,0.074074074,0.667338202,0.594827586,0.659506762,0.698054636,0,0.300797883,0.607399521,0.518811881,0,0.821,0.765848671,0.757258448,0.814567075,0.949542722
665,2.3747,0.074074074,0.667338202,0.594827586,0.659506762,0.695364238,0,0.270992366,0.604604738,0.51613279,0,0.882,0.765848671,0.757258448,0.778892605,0.948974545
666,2.5623,0,0,0.331896552,0,0.29263245,0,0.006348537,0,0,0.570450656,0,0.210122699,0.19657306,0.468970643,0.943327702
667,2.614,0.333333333,0.884160161,0.996982759,0.896273178,0.907698675,1,0.456480878,0.828719723,0.793011066,0.675984027,0.96,0.946319018,0.930985245,0.465626161,0.958022897
668,2.6543,0.333333333,0.886678419,0.995689655,0.893764152,0.882450331,0,0.390060992,0.807958478,0.764239953,0.404449515,0.977,0.924846626,0.898619705,0.526941657,0.954529839
669,2.675,0.407407407,0.78972551,0.995689655,0.868429105,0.881001656,0,0.403736238,0.807026883,0.766802563,0.396463206,0.978,0.924591002,0.897667777,0.566703828,0.955067813
670,2.6796,0.259259259,0.909342735,0.995689655,0.899822532,0.847682119,0,0.37569527,0.809156242,0.771228888,0.396463206,0.967,0.924335378,0.897191813,0.523597176,0.954580805
671,2.6939,0.111111111,0.77436414,0.990732759,0.852395814,0.700331126,0,0.166347002,0.694037796,0.633896331,0.578436965,0.969,0.929703476,0.892908139,0.47788926,0.948318594
672,2.7085,0.185185185,0.807605137,0.990732759,0.862921486,0.756415563,0,0.201522882,0.761245675,0.732673267,0.50427838,0.977,0.946830266,0.917182294,0.409884801,0.948904703
673,2.7404,0.518518519,0.795517502,0.635775862,0.83366991,0.872102649,1,0.460431931,0.882486026,0.860221316,0.292641187,0.981,0.884713701,0.794383627,0.519137867,0.956785556
674,2.7672,0.592592593,0.841601612,0.64612069,0.85924974,0.876862583,1,0.507537688,0.942108065,0.940827024,0.215059897,0.946,0.995143149,0.895287958,0.428093645,0.956859173
675,2.8149,0.666666667,0.977587509,0.803232759,0.929012912,0.940397351,1,0.551306149,0.945967527,0.942108328,0.124928694,0.95,0.947597137,0.862922418,0.370865849,0.956335356
676,2.8228,0.444444444,0.812389826,0.651293103,0.83483263,0.88865894,1,0.3625187,0.881421347,0.883983692,0.169423845,0.976,0.932259714,0.838172299,0.4262356,0.951319925
677,2.7945,0.444444444,0.80156132,0.648491379,0.834526651,0.870653974,1,0.3625187,0.881022092,0.877344205,0.169423845,0.976,0.917944785,0.82341742,0.441843181,0.951489812
678,2.7966,0.296296296,0.749433392,0.63512931,0.789180589,0.838783113,1,0.252157735,0.815677402,0.807105416,0.470621791,0.969,0.891615542,0.815326035,0.466369379,0.950939568
679,2.7716,0.333333333,0.791991942,0.657974138,0.803010832,0.866100993,1,0.264720549,0.822464732,0.812230635,0.459783229,0.985,0.889059305,0.895763922,0.500185805,0.950711164
680,2.7059,0.444444444,0.760513725,0.639224138,0.809008017,0.868377483,1,0.397272623,0.864652648,0.847524752,0.426697091,0.972,0.891104294,0.808662542,0.49386845,0.955322643
681,2.8082,0.592592593,0.843364392,0.648060345,0.861452787,0.889279801,1,0.490640224,0.947298376,0.953407105,0.138049059,0.945,0.998977505,0.899095669,0.477517651,0.95453267
682,2.7559,0.518518519,0.775623269,0.630818966,0.832323603,0.885968543,1,0.44437838,0.914426404,0.908211998,0.332572732,0.981,0.966002045,0.881485007,0.495726496,0.95607392
683,2.7782,0.592592593,0.791740116,0.633405172,0.842359709,0.89486755,1,0.491560858,0.919350546,0.914152592,0.229321164,0.941,0.927658487,0.84578772,0.409884801,0.9552377
684,2.6055,0.148148148,0.808108789,0.604956897,0.807784101,0.797599338,0,0.249664352,0.734229438,0.686546302,0.46092413,1,0.827965235,0.821513565,0.452248235,0.950943343
685,2.5811,0.111111111,0.828758499,0.606034483,0.814393244,0.804428808,0,0.251333001,0.68112856,0.604193361,0.520250998,0.827,0.792177914,0.799619229,0.594202899,0.953216992
